model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,rho,grad_entropy_proj_norm,grad_varentropy_proj_norm,fisher_output_fro_norm,jacobian_fro_norm
distilbert-base-uncased,11,factual_simple,math,2,delta_pca,8,256,0.5658816741138943,0.3348762139813932,1.236707604504955,0.6042142367056551,10.98103143835348
distilbert-base-uncased,11,factual_simple,math,2,random,8,256,0.4841308605023434,0.312943497078212,1.216493587106065,0.5946619406748285,10.459378596934243
distilbert-base-uncased,12,ambiguous_open,open,2,state_pca,8,16,0.6934555119074225,0.0878749035801862,0.2190523054215755,0.4794936628681401,2.7276771271761064
distilbert-base-uncased,12,ambiguous_open,open,2,delta_pca,8,16,0.5840216217830474,0.1122814085312732,0.2790574182955149,0.4336994843700971,2.4669782612257385
distilbert-base-uncased,12,ambiguous_open,open,2,random,8,16,0.6530800918808581,0.117466922178076,0.325103000963118,0.4729391763887286,2.144088308155041
distilbert-base-uncased,12,ambiguous_open,open,2,state_pca,8,32,0.5044359987350542,0.0894118097710882,0.244772584731718,0.4853110484087326,3.5685155256605507
distilbert-base-uncased,12,ambiguous_open,open,2,delta_pca,8,32,0.5836653999190341,0.1132235758692,0.3108230597529761,0.4466145402497868,3.475171938284995
distilbert-base-uncased,12,ambiguous_open,open,2,random,8,32,0.4826948944845955,0.1228018683660071,0.3599934381548815,0.4862773028617639,3.0492341353037213
distilbert-base-uncased,12,ambiguous_open,open,2,state_pca,8,64,0.4257841576001144,0.0959744450901686,0.2809834085090223,0.4865425730226739,4.885651832657865
distilbert-base-uncased,12,ambiguous_open,open,2,delta_pca,8,64,0.3267676551356511,0.0927505190001705,0.2949933566675616,0.4769665886637689,5.210540430324817
distilbert-base-uncased,12,ambiguous_open,open,2,random,8,64,0.3756679735774974,0.1128100188551687,0.3602055032431625,0.4918790563505454,4.325977623353107
distilbert-base-uncased,12,ambiguous_open,open,2,state_pca,8,128,0.2502964124424208,0.0817995502291047,0.2659890133422712,0.4988674433234896,7.010065228361535
distilbert-base-uncased,12,ambiguous_open,open,2,delta_pca,8,128,0.2172752314940436,0.0797841020943516,0.2780752586940742,0.4886010700752685,7.240269082882257
distilbert-base-uncased,12,ambiguous_open,open,2,random,8,128,0.2059912898747425,0.0829725199180645,0.3153619174559668,0.488721355470385,6.03728578772403
distilbert-base-uncased,12,ambiguous_open,open,2,state_pca,8,256,0.1170845746414002,0.0573718664425826,0.2216174405371293,0.5004348787924423,9.810541977159987
distilbert-base-uncased,12,ambiguous_open,open,2,delta_pca,8,256,0.1326984302882587,0.069047294753544,0.2621945451236206,0.5094808326342432,10.57339763973161
distilbert-base-uncased,12,ambiguous_open,open,2,random,8,256,0.1496957060523916,0.0700834709735332,0.2840378664618629,0.4910394067881957,8.585703753750284
distilbert-base-uncased,13,factual_deep,capital,2,state_pca,8,16,0.8008604778983602,0.2058504569213144,0.4067089988820065,0.6671384702421825,2.9753354018402045
distilbert-base-uncased,13,factual_deep,capital,2,delta_pca,8,16,0.8359182920433728,0.2889631887914491,0.6107556248643699,0.6445727137073998,2.7076662645897667
distilbert-base-uncased,13,factual_deep,capital,2,random,8,16,0.9469039492532986,0.2725100341205073,0.4298625411885884,0.506727583943488,2.352691232848497
distilbert-base-uncased,13,factual_deep,capital,2,state_pca,8,32,0.6680737353591125,0.2718854096863362,0.5162458478603453,0.6613893478095059,3.858739355896977
distilbert-base-uncased,13,factual_deep,capital,2,delta_pca,8,32,0.7494453208384668,0.3194879195128771,0.751668050348083,0.6498771610514418,3.840336100045564
distilbert-base-uncased,13,factual_deep,capital,2,random,8,32,0.776723258096397,0.3168208060387074,0.6355497122996616,0.531908716564661,3.3323000936988145
distilbert-base-uncased,13,factual_deep,capital,2,state_pca,8,64,0.6319681937140021,0.3055432786488942,0.6790766785332281,0.6628479744104357,5.445211820106223
distilbert-base-uncased,13,factual_deep,capital,2,delta_pca,8,64,0.7013095259213284,0.3533316271483186,0.9277951970415608,0.6581303708084963,5.587207257839182
distilbert-base-uncased,13,factual_deep,capital,2,random,8,64,0.7227786419931609,0.3406020185908305,0.8292053515308684,0.5380258255623652,4.670590937210222
distilbert-base-uncased,13,factual_deep,capital,2,state_pca,8,128,0.5716550671576104,0.3301164299247048,0.8658858522792908,0.6722107975792894,7.998750010080306
distilbert-base-uncased,13,factual_deep,capital,2,delta_pca,8,128,0.6414086095649848,0.3475172664596968,1.0733972160110874,0.6529169269057202,7.683934221984463
distilbert-base-uncased,13,factual_deep,capital,2,random,8,128,0.5866310430079651,0.3317184673167717,0.9838984617184996,0.5552359557320814,6.879673008310195
distilbert-base-uncased,13,factual_deep,capital,2,state_pca,8,256,0.526402288216993,0.3289905804042528,1.0212427314832908,0.6579818737481327,10.816317264082036
distilbert-base-uncased,13,factual_deep,capital,2,delta_pca,8,256,0.5814230178935691,0.3402914985728415,1.1925825122981322,0.6450833663565151,10.675289780868
distilbert-base-uncased,13,factual_deep,capital,2,random,8,256,0.4747303748659186,0.3127676425380651,1.0913911561289376,0.5561048991424568,9.558886191599257
distilbert-base-uncased,14,factual_simple,capital,2,state_pca,8,16,0.7772955818795707,0.08719692710441,0.2110111228651934,0.5441460549881203,2.773109348827218
distilbert-base-uncased,14,factual_simple,capital,2,delta_pca,8,16,0.7974563706693397,0.1098125040607011,0.2520564870231424,0.5780975265595624,2.82423182010102
distilbert-base-uncased,14,factual_simple,capital,2,random,8,16,0.5408061900453088,0.0737814197515124,0.1848589826490494,0.5235186894431415,2.5732660424882448
distilbert-base-uncased,14,factual_simple,capital,2,state_pca,8,32,0.4063996964838733,0.0752936294368891,0.2017959886442557,0.5984542124598802,4.201109487867015
distilbert-base-uncased,14,factual_simple,capital,2,delta_pca,8,32,0.5298186836228712,0.0980682677098686,0.2502425304057581,0.5918946266658249,3.96076903423098
distilbert-base-uncased,14,factual_simple,capital,2,random,8,32,0.454296317640232,0.063902338932897,0.1662924905896687,0.5359134902413987,3.693834966152586
distilbert-base-uncased,14,factual_simple,capital,2,state_pca,8,64,0.318489572611574,0.0753641421901122,0.2041827260161484,0.5982565150241527,5.509150896352367
distilbert-base-uncased,14,factual_simple,capital,2,delta_pca,8,64,0.4330837829457903,0.1029503510168629,0.273403737954113,0.5877027983919373,5.390680260428051
distilbert-base-uncased,14,factual_simple,capital,2,random,8,64,0.2840756013897333,0.0554091598692994,0.1472929561817815,0.538843035270785,4.9019916337963
distilbert-base-uncased,14,factual_simple,capital,2,state_pca,8,128,0.2054091684856025,0.0748671476778097,0.2168555063824024,0.6026277316970065,7.788081304590204
distilbert-base-uncased,14,factual_simple,capital,2,delta_pca,8,128,0.3546090602590878,0.1051334057481904,0.2947854872770458,0.5921430256783533,7.387538021237089
distilbert-base-uncased,14,factual_simple,capital,2,random,8,128,0.1590119052062241,0.0549694995083559,0.1524951423220281,0.5482538519150277,7.1933121890859
distilbert-base-uncased,14,factual_simple,capital,2,state_pca,8,256,0.1775173935961788,0.0867579687552753,0.2542024192560556,0.5965162841661761,10.50510394133626
distilbert-base-uncased,14,factual_simple,capital,2,delta_pca,8,256,0.2426029371709979,0.0954023089569764,0.2985534046007743,0.5935330255915473,10.509381265130502
distilbert-base-uncased,14,factual_simple,capital,2,random,8,256,0.1433503057864076,0.0619765373384352,0.1748159887023499,0.5425891643488601,9.871752654182195
distilbert-base-uncased,15,ambiguous_open,role,2,state_pca,8,16,0.4232951613990972,0.0456554191882481,0.111417999457747,0.4961305506804851,2.466892058232774
distilbert-base-uncased,15,ambiguous_open,role,2,delta_pca,8,16,0.6469667990439111,0.0614561864150811,0.1426453090149111,0.4189296462598444,2.276263917694992
distilbert-base-uncased,15,ambiguous_open,role,2,random,8,16,0.5827733670135662,0.0794690628078989,0.2045509653075871,0.5131161211464235,2.090345562240331
distilbert-base-uncased,15,ambiguous_open,role,2,state_pca,8,32,0.2452979386806984,0.0369390552566659,0.0847896975436412,0.4881669276671432,3.245475881277617
distilbert-base-uncased,15,ambiguous_open,role,2,delta_pca,8,32,0.3883130997153447,0.0440111208598949,0.113585297623441,0.4479036811510293,3.302026093542118
distilbert-base-uncased,15,ambiguous_open,role,2,random,8,32,0.3239085634575914,0.0665062017849663,0.1843919268177952,0.5048081056288045,2.944035757410408
distilbert-base-uncased,15,ambiguous_open,role,2,state_pca,8,64,0.1283136719333838,0.0322004267950398,0.0835605705281699,0.4935068635257338,4.6341038920762765
distilbert-base-uncased,15,ambiguous_open,role,2,delta_pca,8,64,0.1578207808298733,0.0389824204433919,0.1089074908498354,0.4768274805774034,4.911729684692697
distilbert-base-uncased,15,ambiguous_open,role,2,random,8,64,0.2650967596409559,0.0686336088066363,0.1890562683977437,0.5042187403473083,4.280197733051208
distilbert-base-uncased,15,ambiguous_open,role,2,state_pca,8,128,0.0854103980912606,0.0314581056936864,0.0823486682517991,0.4974698131944026,6.545952170639566
distilbert-base-uncased,15,ambiguous_open,role,2,delta_pca,8,128,0.0389678422812115,0.0218210035874808,0.0785337933989227,0.4836012571175635,6.905365782634693
distilbert-base-uncased,15,ambiguous_open,role,2,random,8,128,0.151000118926796,0.0574409364178033,0.1791732112553762,0.4988793671721347,5.9630529483733525
distilbert-base-uncased,15,ambiguous_open,role,2,state_pca,8,256,0.0810941977902555,0.0360128428310547,0.0958581803483119,0.4993186315187119,9.199278351275115
distilbert-base-uncased,15,ambiguous_open,role,2,delta_pca,8,256,0.0386856168701832,0.0246236938549785,0.0806668573569225,0.4946735336594099,9.95464362534973
distilbert-base-uncased,15,ambiguous_open,role,2,random,8,256,0.1275578721046701,0.0559235602937067,0.1788613002181611,0.4943423981915272,8.422278170958233
distilbert-base-uncased,16,factual_deep,continent,2,state_pca,8,16,0.6024934413884656,0.069145141499934,0.1717379929235584,0.5203498074227166,2.5733573535389187
distilbert-base-uncased,16,factual_deep,continent,2,delta_pca,8,16,0.8475418219911864,0.1327889102740372,0.2714227928596606,0.5779790415437727,2.639257167481569
distilbert-base-uncased,16,factual_deep,continent,2,random,8,16,0.4821505586383055,0.0950467832449635,0.234524442221823,0.5659387767269691,2.5133827308974444
distilbert-base-uncased,16,factual_deep,continent,2,state_pca,8,32,0.3212464638848064,0.0943496500260951,0.2292721823739224,0.5299244923792208,3.6935369864519374
distilbert-base-uncased,16,factual_deep,continent,2,delta_pca,8,32,0.6239637485236018,0.1332437440886179,0.3097227167953533,0.5835775381247164,3.717970436390343
distilbert-base-uncased,16,factual_deep,continent,2,random,8,32,0.4513114702542421,0.1125523472139313,0.279168599990266,0.5515377831783069,3.375247957853806
distilbert-base-uncased,16,factual_deep,continent,2,state_pca,8,64,0.1910428691112108,0.0839727642801925,0.2378720751515872,0.5644296185574129,5.472487538044607
distilbert-base-uncased,16,factual_deep,continent,2,delta_pca,8,64,0.356035811825002,0.1147040543619445,0.3126522767613152,0.582020201208079,5.2281637453951495
distilbert-base-uncased,16,factual_deep,continent,2,random,8,64,0.4327042510373026,0.1298210623846346,0.3320568022843707,0.5627072630872283,4.899191760543504
distilbert-base-uncased,16,factual_deep,continent,2,state_pca,8,128,0.2376826935161702,0.0937062905412079,0.2673910395455215,0.5744910255399549,7.513327391011091
distilbert-base-uncased,16,factual_deep,continent,2,delta_pca,8,128,0.2602237908434218,0.1181491729697658,0.3450985341618536,0.5890809143412248,7.462947572637758
distilbert-base-uncased,16,factual_deep,continent,2,random,8,128,0.3909361873275205,0.1287282802841076,0.361031218233056,0.557876328845165,6.750435847221079
distilbert-base-uncased,16,factual_deep,continent,2,state_pca,8,256,0.2307321913336186,0.1056368531328079,0.3124726185559062,0.5795686410371265,10.60531783899838
distilbert-base-uncased,16,factual_deep,continent,2,delta_pca,8,256,0.2224426365046945,0.1153771437577864,0.3711089452740657,0.5869871662045971,10.400138135171188
distilbert-base-uncased,16,factual_deep,continent,2,random,8,256,0.3040644548211921,0.1218052415507437,0.3861916786190805,0.5527909792574573,9.620523052365964
distilbert-base-uncased,18,ambiguous_open,open,2,state_pca,8,16,0.6440272552078686,0.0397998040811974,0.0955118791643256,0.4677216653671368,2.498580251831439
distilbert-base-uncased,18,ambiguous_open,open,2,delta_pca,8,16,0.4580776494257735,0.0443056179821973,0.1051091893562556,0.4878457536901841,2.5191514446397263
distilbert-base-uncased,18,ambiguous_open,open,2,random,8,16,0.7969239659576806,0.0663672281165062,0.1522021410689335,0.4933244838944829,2.34375080637408
distilbert-base-uncased,18,ambiguous_open,open,2,state_pca,8,32,0.2647461835788895,0.037893112129055,0.0879280901273092,0.501869250938332,3.6189653420120713
distilbert-base-uncased,18,ambiguous_open,open,2,delta_pca,8,32,0.1695090280750038,0.0266201582806544,0.0733612953205727,0.4934982551534572,3.5277715894679926
distilbert-base-uncased,18,ambiguous_open,open,2,random,8,32,0.4001984195962381,0.0458363112459081,0.1175665163829503,0.4873168065202855,3.1560494546492817
distilbert-base-uncased,18,ambiguous_open,open,2,state_pca,8,64,0.1985171419555559,0.0475773443167608,0.1127879290192438,0.4972823344763061,4.953957489852519
distilbert-base-uncased,18,ambiguous_open,open,2,delta_pca,8,64,0.0485052090194971,0.0177022585055376,0.0580123342901811,0.4984585653681338,4.985374840888129
distilbert-base-uncased,18,ambiguous_open,open,2,random,8,64,0.1906528991749647,0.0397006855977839,0.1095433727639279,0.4803923353692842,4.18868680582808
distilbert-base-uncased,18,ambiguous_open,open,2,state_pca,8,128,0.1798625768261745,0.0477528252767506,0.1193870715848278,0.4955323044855725,6.860852604457077
distilbert-base-uncased,18,ambiguous_open,open,2,delta_pca,8,128,0.0688177474732412,0.0262159697635074,0.064775736320633,0.5133315733216545,7.110850769592039
distilbert-base-uncased,18,ambiguous_open,open,2,random,8,128,0.0725327648763602,0.0271956822429988,0.0831622360554235,0.4894724486236591,6.195157785371322
distilbert-base-uncased,18,ambiguous_open,open,2,state_pca,8,256,0.13105527700248,0.0444302446658096,0.1228076054882232,0.4988940983768983,9.697763645859014
distilbert-base-uncased,18,ambiguous_open,open,2,delta_pca,8,256,0.0649400351416567,0.0293366570919167,0.0718800741278938,0.518447658189392,10.144444311970886
distilbert-base-uncased,18,ambiguous_open,open,2,random,8,256,0.0414111982591983,0.0234095295734569,0.0721928248064668,0.4840199695477413,8.533344301881831
distilbert-base-uncased,19,factual_deep,culture,2,state_pca,8,16,0.7070628912697002,0.053736526093113,0.1232092472129996,0.456278708456395,2.0462900903870773
distilbert-base-uncased,19,factual_deep,culture,2,delta_pca,8,16,0.5753190268382069,0.071266074575302,0.1659953396901843,0.617659353720759,2.9186181309079133
distilbert-base-uncased,19,factual_deep,culture,2,random,8,16,0.8294372980539266,0.0511267052201274,0.1140193669105102,0.486729716463443,2.306194792750031
distilbert-base-uncased,19,factual_deep,culture,2,state_pca,8,32,0.4661688393736112,0.0517364928056494,0.1240014843845319,0.4777308341939674,2.989696159010175
distilbert-base-uncased,19,factual_deep,culture,2,delta_pca,8,32,0.556590027775742,0.0797769522176463,0.1874849691168628,0.606342832472327,3.790584283337718
distilbert-base-uncased,19,factual_deep,culture,2,random,8,32,0.5896453002947163,0.0560695670636161,0.1309464256897257,0.5128860292365202,3.36574871006107
distilbert-base-uncased,19,factual_deep,culture,2,state_pca,8,64,0.4205842922114752,0.0641678304195792,0.157565968837897,0.5021001114125585,4.405865932480709
distilbert-base-uncased,19,factual_deep,culture,2,delta_pca,8,64,0.4408454454040984,0.0791037604362478,0.1993476736356877,0.5842749492375868,4.885711793728106
distilbert-base-uncased,19,factual_deep,culture,2,random,8,64,0.4504058486045572,0.0539638311046245,0.1334354602678054,0.5150867487815403,4.684134116443006
distilbert-base-uncased,19,factual_deep,culture,2,state_pca,8,128,0.2739173761191037,0.0573149903391245,0.1529591078339951,0.5070493120112879,6.382439620275394
distilbert-base-uncased,19,factual_deep,culture,2,delta_pca,8,128,0.2764116292835274,0.0655767876673052,0.1814446433044118,0.5642625662506341,6.679414272221351
distilbert-base-uncased,19,factual_deep,culture,2,random,8,128,0.1316320143698436,0.0330551349206629,0.0988028713614772,0.516520197097191,6.686001828040063
distilbert-base-uncased,19,factual_deep,culture,2,state_pca,8,256,0.1901626978436265,0.053015375296313,0.1512295669858556,0.5043279538979136,8.937047500762478
distilbert-base-uncased,19,factual_deep,culture,2,delta_pca,8,256,0.1900856561820024,0.0609990191761657,0.1777871182542791,0.5531001677476006,9.23137595805358
distilbert-base-uncased,19,factual_deep,culture,2,random,8,256,0.0660156452864032,0.0245990174734097,0.0804994798174204,0.5119117929483613,9.105211477645453
