model,prompt_id,task,topic,observed_condition,layer,subspace_family,k,rep,rank_whitened_jb,rho,v_access,v_inaccess,entropy_before,varentropy_before,semantic_entropy_proxy_before,trace_fim,grad_norm_sq,logit_norm,strict_orth_ls_norm,accessible_ls_norm
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,1,0,1,0.16523356940250855,0.044444212337334026,0.22453389240279928,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.01782045796487596,0.0007920162177394824,26.559445019423467,1.1102230246251565e-16,1.5792401491069683
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,1,1,1,0.41976479701292035,0.11290753953716208,0.15607056520297122,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.012564904496634284,0.0014186724512344014,26.559445019423467,3.608224830031759e-16,2.9976565688063928
distilbert-base-uncased,2,factual_simple,capital,correct,2,state_pca,4,0,4,0.6680309094606072,0.1796856879345417,0.08929241680559158,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.1467031731128535,0.014025748834821323,26.559445019423467,8.1773032027145e-16,1.7859613594400925
distilbert-base-uncased,2,factual_simple,capital,correct,2,delta_pca,4,0,4,0.6870232259146454,0.18479420521897374,0.08418389952115915,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.17152941143269845,0.012817174861193513,26.559445019423467,2.37549462997806e-15,2.478634535322052
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,4,0,4,0.7230042547766398,0.19447231416887303,0.07450579057126033,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.11547932386948306,0.005292549780452845,26.559445019423467,1.923763753981895e-15,2.9056949250385586
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,4,1,4,0.6216383369287076,0.16720710170089217,0.10177100303924108,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.0724657894675808,0.004144214666240706,26.559445019423467,1.2842766074227268e-15,2.8328244330437133
distilbert-base-uncased,2,factual_simple,capital,correct,2,state_pca,8,0,8,0.9092322162294882,0.2445635582900788,0.024414546450054475,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.28838774340104945,0.02688424503033328,26.559445019423467,2.962347007290071e-15,3.515088569633893
distilbert-base-uncased,2,factual_simple,capital,correct,2,delta_pca,8,0,8,0.7607508871077593,0.2046253317936202,0.06435277294651327,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.28916044469251145,0.019800171477414023,26.559445019423467,2.0959135502574636e-15,4.085943245318946
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,8,0,8,0.9915189610447115,0.26669689095571253,0.0022812137844208723,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.3395427740795917,0.01502695548956952,26.559445019423467,3.1751870706928798e-15,3.486447181864244
distilbert-base-uncased,2,factual_simple,capital,correct,2,random,8,1,8,0.6745706449629671,0.18144473359546823,0.08753337114466524,2.3692671552102422,0.26897810474013284,1.3651028244314876,0.2298187030135423,0.006968685218228856,26.559445019423467,3.0972038788242442e-15,6.04970180098662
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,state_pca,1,0,1,0.005370909653210987,0.0016497088657636005,0.3055066151616431,2.346473981235424,0.30715632402740717,1.3650820760363442,0.03460295569358283,5.708480278932863e-05,24.555739461330408,2.498001805406602e-16,0.21834691281139385
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,delta_pca,1,0,1,0.09522015569597773,0.029247472996893856,0.2779088510305128,2.346473981235424,0.30715632402740717,1.3650820760363442,0.0317326300642102,0.0009280992409234116,24.555739461330408,1.6653345369377348e-16,0.960044004853081
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,1,0,1,0.07091639860176847,0.02178242030778153,0.2853739037196253,2.346473981235424,0.30715632402740717,1.3650820760363442,0.026017926915461457,0.0005667334196097229,24.555739461330408,3.7470027081099033e-16,0.9149907891120571
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,1,1,1,0.6081919157501934,0.18680999314501565,0.12034633088239112,2.346473981235424,0.30715632402740717,1.3650820760363442,0.023161875821701948,0.004326869863477836,24.555739461330408,3.608224830031759e-16,2.839966307941859
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,state_pca,4,0,4,0.4822457476100991,0.1481248311137666,0.1590314929136401,2.346473981235424,0.30715632402740717,1.3650820760363442,0.11816023279700233,0.0033943212246767065,24.555739461330408,9.057848289240456e-16,2.963024231447446
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,delta_pca,4,0,4,0.9710066592225578,0.2982508360529337,0.008905487974472928,2.346473981235424,0.30715632402740717,1.3650820760363442,0.11675541541660882,0.009734559041336346,24.555739461330408,2.1193635753566495e-15,4.678472692790093
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,4,0,4,0.67476398732944,0.20725802593418644,0.09989829809322054,2.346473981235424,0.30715632402740717,1.3650820760363442,0.10150989322306986,0.0051321034285465375,24.555739461330408,2.7478019859472624e-15,3.37286946375437
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,4,1,4,0.4149878235271889,0.1274661343907455,0.1796901896366613,2.346473981235424,0.30715632402740717,1.3650820760363442,0.0775912518054916,0.003992106946287309,24.555739461330408,1.2412670766236366e-15,2.1020965384592025
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,state_pca,8,0,8,0.885909172775263,0.27211260493181055,0.03504371909559619,2.346473981235424,0.30715632402740717,1.3650820760363442,0.2609281111577393,0.00783022923216905,24.555739461330408,4.7471772102233475e-15,5.850909888765049
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,delta_pca,8,0,8,0.9879230379820716,0.3034468087685612,0.003709515258846134,2.346473981235424,0.30715632402740717,1.3650820760363442,0.25959304021513874,0.010528913645210788,24.555739461330408,5.51494976112676e-15,5.0503285070715735
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,8,0,8,0.5238759274421907,0.16091180411959174,0.14624451990781503,2.346473981235424,0.30715632402740717,1.3650820760363442,0.18201297618671056,0.0011933718642641487,24.555739461330408,3.0673678549067053e-15,7.844306445865574
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,2,random,8,1,8,0.8303696061176493,0.2550532757991828,0.052103048228224154,2.346473981235424,0.30715632402740717,1.3650820760363442,0.15594178290478367,0.007832143840111548,24.555739461330408,3.6488818686739965e-15,4.82807059522049
distilbert-base-uncased,4,factual_deep,culture,error,2,state_pca,1,0,1,0.5989285649608458,0.7548900600347102,0.5055107693764904,1.7007522129996944,1.260400829411199,0.8307619002408994,0.015595473367620585,0.011772867826752846,17.531123682828035,1.582067810090848e-15,6.957329510485581
distilbert-base-uncased,4,factual_deep,culture,error,2,delta_pca,1,0,1,0.43197245390510425,0.544458439184785,0.715942390226415,1.7007522129996944,1.260400829411199,0.8307619002408994,0.008143989717945766,0.004434063930569695,17.531123682828035,4.760081218080359e-15,8.176430669299469
distilbert-base-uncased,4,factual_deep,culture,error,2,random,1,0,1,0.016631402177344715,0.020962233098596527,1.2394385963126047,1.7007522129996944,1.260400829411199,0.8307619002408994,0.0038501408699867868,8.070755037909644e-05,17.531123682828035,3.3306690738754696e-16,2.33335309293493
distilbert-base-uncased,4,factual_deep,culture,error,2,random,1,1,1,0.10098555705759034,0.12728227987393897,1.1331185495372618,1.7007522129996944,1.260400829411199,0.8307619002408994,0.005312811630593781,0.0006762267768827543,17.531123682828035,1.7763568394002505e-15,4.894651370370807
distilbert-base-uncased,4,factual_deep,culture,error,2,state_pca,4,0,4,0.7362548959907033,0.9279762815647395,0.33242454784646164,1.7007522129996944,1.260400829411199,0.8307619002408994,0.05223898610880176,0.03603844009398116,17.531123682828035,4.251226481632074e-15,5.216189373349294
distilbert-base-uncased,4,factual_deep,culture,error,2,delta_pca,4,0,4,0.7149476070320414,0.9011205568887382,0.3592802725224603,1.7007522129996944,1.260400829411199,0.8307619002408994,0.03689944118858808,0.01566601849145257,17.531123682828035,1.2919676356786515e-14,8.255892342132084
distilbert-base-uncased,4,factual_deep,culture,error,2,random,4,0,4,0.7948266619879186,1.0018001840077086,0.2586006454034916,1.7007522129996944,1.260400829411199,0.8307619002408994,0.028089889781870263,0.007415566219951204,17.531123682828035,3.0631896266889213e-15,12.908954037958601
distilbert-base-uncased,4,factual_deep,culture,error,2,random,4,1,4,0.5737271344277667,0.7231261560884685,0.5372746733227316,1.7007522129996944,1.260400829411199,0.8307619002408994,0.025550286206878735,0.0033117748632330592,17.531123682828035,8.711537423014961e-15,16.893219550909922
distilbert-base-uncased,4,factual_deep,culture,error,2,state_pca,8,0,8,0.9685556973049946,1.2207684042141589,0.03963242519704252,1.7007522129996944,1.260400829411199,0.8307619002408994,0.09583439948815675,0.03621147096071336,17.531123682828035,1.936758530206053e-14,62.823942819940555
distilbert-base-uncased,4,factual_deep,culture,error,2,delta_pca,8,0,8,0.9332042232970935,1.176211377053692,0.08418945235750748,1.7007522129996944,1.260400829411199,0.8307619002408994,0.07976458760461187,0.030017392894792324,17.531123682828035,1.1974753810553384e-14,9.444620843251911
distilbert-base-uncased,4,factual_deep,culture,error,2,random,8,0,8,0.8641145445182055,1.089130688617028,0.17127014079417097,1.7007522129996944,1.260400829411199,0.8307619002408994,0.07762006290290152,0.015383719572826596,17.531123682828035,2.1671830888020383e-14,19.498170281381324
distilbert-base-uncased,4,factual_deep,culture,error,2,random,8,1,8,0.7130313725196131,0.8987053333199271,0.36169549609127255,1.7007522129996944,1.260400829411199,0.8307619002408994,0.054305233265587546,0.003946870549557161,17.531123682828035,4.684878070506382e-14,24.46622585573738
distilbert-base-uncased,5,factual_simple,common,correct,2,state_pca,1,0,1,0.34885828153549264,0.27108434468612386,0.5059771700726817,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.0485175738165092,0.01315235470380908,28.475465369447555,5.967448757360216e-16,2.3637562006389192
distilbert-base-uncased,5,factual_simple,common,correct,2,delta_pca,1,0,1,0.4415096044458766,0.3430801220112741,0.4339813927475315,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.11292342393881097,0.03874178206285815,28.475465369447555,1.3530843112619095e-16,1.7430336000874616
distilbert-base-uncased,5,factual_simple,common,correct,2,random,1,0,1,0.0006356800985397545,0.0004939625402733286,0.7765675522185321,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.03975114617240361,1.9635577142096834e-05,28.475465369447555,1.3877787807814457e-16,0.11147363932500498
distilbert-base-uncased,5,factual_simple,common,correct,2,random,1,1,1,0.22090374685027184,0.171655800143368,0.6054057146154375,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.015943283975693955,0.0027367571677606914,28.475465369447555,1.0061396160665481e-15,3.281257779751715
distilbert-base-uncased,5,factual_simple,common,correct,2,state_pca,4,0,4,0.5186284338822915,0.4030061964295606,0.3740553183292448,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.1750130274586474,0.042155171233063955,28.475465369447555,1.4749679539501263e-15,4.236483318678734
distilbert-base-uncased,5,factual_simple,common,correct,2,delta_pca,4,0,4,0.8094118595586329,0.6289628056523731,0.14809870910643277,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.3581858536734771,0.09359674459147085,28.475465369447555,1.9301603260928013e-15,4.448063179436658
distilbert-base-uncased,5,factual_simple,common,correct,2,random,4,0,4,0.8097546519541725,0.6292291764304989,0.14783233832830736,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.1240588820343619,0.03618523138108135,28.475465369447555,2.068116345976496e-15,3.9214323305743517
distilbert-base-uncased,5,factual_simple,common,correct,2,random,4,1,4,0.4719939858482879,0.36676836160031695,0.4102931531584893,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.10637779987926882,0.010403262866307217,28.475465369447555,4.151105924741198e-15,4.177505958037872
distilbert-base-uncased,5,factual_simple,common,correct,2,state_pca,8,0,8,0.9302612227827398,0.7228701948969347,0.05419131986186996,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.5222295461886054,0.15836139018593431,28.475465369447555,3.3902515339362644e-15,6.8475443622316465
distilbert-base-uncased,5,factual_simple,common,correct,2,delta_pca,8,0,8,0.9549027786282512,0.7420181996082615,0.03504331515054478,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.5968310328098883,0.1787162322222283,28.475465369447555,5.328275377286831e-15,4.703927318831601
distilbert-base-uncased,5,factual_simple,common,correct,2,random,8,0,8,0.9221113551218746,0.716537246387299,0.06052426837150631,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.27636925439453053,0.05151620770704276,28.475465369447555,4.330425761458575e-15,4.747940493281561
distilbert-base-uncased,5,factual_simple,common,correct,2,random,8,1,8,0.7976283038724108,0.6198062580215926,0.15725525673721255,2.1139032435084095,0.7770615147588044,1.2128547593647414,0.26449783268146076,0.0245384548084997,28.475465369447555,6.037475721892803e-15,6.351892032260924
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,state_pca,1,0,1,0.21333469525996135,0.02113098367022249,0.07791986994021863,2.437059191065823,0.09905085361044104,1.376685476111708,0.019609395645162193,0.00041436581916085366,24.930415276393727,5.620504062164855e-16,1.0380726590566318
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,delta_pca,1,0,1,0.0018375604405653121,0.00018201193019877235,0.09886884168024233,2.437059191065823,0.09905085361044104,1.376685476111708,0.03218526096902079,5.858101472922679e-06,24.930415276393727,6.245004513516506e-17,0.07520061809633731
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,1,0,1,0.0001239112057498749,1.2273510701424102e-05,0.09903858009973965,2.437059191065823,0.09905085361044104,1.376685476111708,0.043916102473563624,5.390047536741206e-07,24.930415276393727,1.1102230246251565e-16,0.01671754526983619
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,1,1,1,0.6100597295728233,0.060426936967543,0.038623916642898055,2.437059191065823,0.09905085361044104,1.376685476111708,0.012681842586309014,0.0007663249025951981,24.930415276393727,4.440892098500626e-16,2.182851095926617
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,state_pca,4,0,4,0.41411613631331845,0.04101855679569197,0.05803229681474912,2.437059191065823,0.09905085361044104,1.376685476111708,0.08131786839127625,0.0006921313212606108,24.930415276393727,1.2300449440205884e-15,1.6735634652760858
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,delta_pca,4,0,4,0.7082278358868909,0.07015057169527192,0.028900281915169093,2.437059191065823,0.09905085361044104,1.376685476111708,0.1589227358199211,0.0040007339045506725,24.930415276393727,8.648044551539807e-16,1.3774939825294508
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,4,0,4,0.31844919228462015,0.03154266432734711,0.06750818928309398,2.437059191065823,0.09905085361044104,1.376685476111708,0.10931732011279172,0.0011228482513004926,24.930415276393727,4.577566798522237e-16,0.9807044753201587
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,4,1,4,0.20925697239085309,0.0207270817392505,0.0783237718711906,2.437059191065823,0.09905085361044104,1.376685476111708,0.08062730728361411,0.0007090150196075504,24.930415276393727,5.23691153334427e-16,0.9503737527404956
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,state_pca,8,0,8,0.8656647660669811,0.08574483401941727,0.013306019591023935,2.437059191065823,0.09905085361044104,1.376685476111708,0.2673065591330151,0.002557232417455808,24.930415276393727,4.156692833260741e-15,3.7358461092522375
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,delta_pca,8,0,8,0.9049150119883875,0.08963260438235231,0.009418249228088775,2.437059191065823,0.09905085361044104,1.376685476111708,0.35309430153188703,0.005092713910720691,24.930415276393727,1.8524247704463866e-15,2.385050583808404
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,8,0,8,0.8256433762497073,0.08178068119534009,0.017270172415101086,2.437059191065823,0.09905085361044104,1.376685476111708,0.268221538427975,0.0025696133449145428,24.930415276393727,4.730743269404038e-15,6.760415381105354
distilbert-base-uncased,6,ambiguous_open,polysemy,ambiguous,2,random,8,1,8,0.9280734017895877,0.09192646266040452,0.007124390950036355,2.437059191065823,0.09905085361044104,1.376685476111708,0.1949181105290288,0.0034258309718719947,24.930415276393727,3.052024979014111e-15,3.5014791866027437
distilbert-base-uncased,7,factual_deep,continent,error,2,state_pca,1,0,1,0.013315491012512596,0.0038904674265921326,0.28828557196513976,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.03768199595382667,0.00014660057782733894,23.94310713146144,9.71445146547012e-17,0.32131717679259525
distilbert-base-uncased,7,factual_deep,continent,error,2,delta_pca,1,0,1,0.15452010283838,0.045147071653720984,0.24702896773801095,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.029060039375002768,0.0013119756799232017,23.94310713146144,2.7755575615628914e-16,1.2464265574688713
distilbert-base-uncased,7,factual_deep,continent,error,2,random,1,0,1,0.3401180319614922,0.09937433950421928,0.19280169988751253,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.02722360671707169,0.002705327936431629,23.94310713146144,6.175615574477433e-16,1.9105759054193683
distilbert-base-uncased,7,factual_deep,continent,error,2,random,1,1,1,0.19601771149926386,0.05727167859648606,0.2349043607952458,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.018666198420187432,0.0010690445165392115,23.94310713146144,4.440892098500626e-16,1.7516285576095147
distilbert-base-uncased,7,factual_deep,continent,error,2,state_pca,4,0,4,0.71123952146716,0.2078071464411455,0.08436889295058664,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.08110556892333488,0.0036482625365112462,23.94310713146144,4.326755069497427e-15,4.039444149328603
distilbert-base-uncased,7,factual_deep,continent,error,2,delta_pca,4,0,4,0.5729754274661596,0.16740969106584708,0.1247663483258849,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.10631361594887259,0.008540322636618896,23.94310713146144,5.520499564349555e-15,2.4468760869694384
distilbert-base-uncased,7,factual_deep,continent,error,2,random,4,0,4,0.6652753188672719,0.19437750777171103,0.09779853162002052,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.05895365755831283,0.003135446366166311,23.94310713146144,5.0493709228319634e-15,4.1241864789012235
distilbert-base-uncased,7,factual_deep,continent,error,2,random,4,1,4,0.5284725681094287,0.15440702187739017,0.1377690175143421,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.056701040660284086,0.003954725528642803,23.94310713146144,3.039457312948595e-15,2.840271138854869
distilbert-base-uncased,7,factual_deep,continent,error,2,state_pca,8,0,8,0.8751842747240532,0.2557078751267993,0.03646816426493249,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.13975954264014234,0.011239346238420446,23.94310713146144,2.0147183303853018e-15,9.00703260754776
distilbert-base-uncased,7,factual_deep,continent,error,2,delta_pca,8,0,8,0.7866652759006241,0.2298447446396484,0.06233129475208369,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.15327185868262622,0.010845652539710914,23.94310713146144,5.745487954890486e-15,5.560145210920034
distilbert-base-uncased,7,factual_deep,continent,error,2,random,8,0,8,0.8971979317240946,0.2621397382415995,0.030036301150132314,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.15123719380637418,0.007325315588893483,23.94310713146144,4.373507269420765e-15,5.520178096459921
distilbert-base-uncased,7,factual_deep,continent,error,2,random,8,1,8,0.7100096045456926,0.20744779418625028,0.08472824520548183,2.3565693550163815,0.2921760393917318,1.3620876873628318,0.24465905562703802,0.013304214379024059,23.94310713146144,1.0281108808090378e-14,5.810224640228339
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,state_pca,1,0,1,0.04998852156179405,0.023473214339930576,0.4460988715421017,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.01961725420179123,0.0004604800126395496,24.05478186738401,2.42861286636753e-16,1.0938736789244778
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,delta_pca,1,0,1,0.12533603296461138,0.058854302435371715,0.4107177834466603,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.02207262790670647,0.0012990691183647298,24.05478186738401,1.1102230246251565e-16,1.6329093930090088
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,1,0,1,0.1553528732799689,0.07294937275384203,0.39662271312819014,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.05267372078633064,0.0038425148919738355,24.05478186738401,4.85722573273506e-17,1.1768301392039102
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,1,1,1,0.4657870406655828,0.2187205922621567,0.25085149361987563,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.02286274398554723,0.005000552905256953,24.05478186738401,7.979727989493313e-16,3.093005270314267
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,state_pca,4,0,4,0.6653189375414847,0.3124152012781725,0.15715688460386024,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.0731913962613701,0.007677120766009855,24.05478186738401,5.224613888871518e-15,4.539845170418663
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,delta_pca,4,0,4,0.5666003462161697,0.26605970643420845,0.20351237944782374,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.07919920698090559,0.006672037651177996,24.05478186738401,4.020249257608001e-15,3.306557071701573
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,4,0,4,0.5627619456671302,0.26425730068194525,0.20531478520008672,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.13626835397498316,0.006572450563040594,24.05478186738401,2.8632671176939787e-15,3.418790156852675
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,4,1,4,0.5435097453926743,0.2552170048412503,0.21435508104078158,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.10187127977895918,0.005864588809275013,24.05478186738401,3.791557922132284e-15,5.185918211362513
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,state_pca,8,0,8,0.9286119794751625,0.436050264177195,0.03352182170483766,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.2451048859943285,0.025023315547455516,24.05478186738401,8.7453575168224e-15,11.242861873987337
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,delta_pca,8,0,8,0.9139053357221475,0.42914443479376774,0.040427651088264974,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.22462727611228914,0.014046414377596319,24.05478186738401,3.902102271894663e-15,9.324680879251503
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,8,0,8,0.7922022139762255,0.37199604605718023,0.09757603982485248,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.18296214635185448,0.007399525306350306,24.05478186738401,9.013385471513902e-15,6.455560827250363
distilbert-base-uncased,9,ambiguous_open,polysemy,ambiguous,2,random,8,1,8,0.8819224960989338,0.4141261860794648,0.055445899802567505,2.2885985993639792,0.4695720858820321,1.3227448082545616,0.23958834322032702,0.028250499580114954,24.05478186738401,4.313023550462881e-15,3.392274083483661
distilbert-base-uncased,10,factual_deep,currency,correct,2,state_pca,1,0,1,0.017787728334021962,0.002324292080377917,0.12834399994274262,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.07010832274040513,0.000162952219314103,26.650937250477426,0.0,0.18207929476281065
distilbert-base-uncased,10,factual_deep,currency,correct,2,delta_pca,1,0,1,0.018744296157561628,0.0024492851640841185,0.12821900685903645,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.054016369663919594,0.00013230149283552183,26.650937250477426,5.551115123125783e-17,0.21293986753675836
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,1,0,1,0.030390280795920533,0.003971046085705976,0.1266972459374146,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.048785479621414836,0.0001937293878899081,26.650937250477426,1.942890293094024e-16,0.285303549058898
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,1,1,1,0.012686257574176055,0.0016576916093829614,0.1290106004137376,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.010248239821029447,1.698842116226487e-05,26.650937250477426,8.326672684688674e-17,0.4021862600894609
distilbert-base-uncased,10,factual_deep,currency,correct,2,state_pca,4,0,4,0.09444546766349893,0.012341027948914264,0.1183272640742063,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.1272428943615241,0.00036248730274975277,26.650937250477426,3.2009291313835888e-16,0.7766585759827039
distilbert-base-uncased,10,factual_deep,currency,correct,2,delta_pca,4,0,4,0.25213170639373383,0.0329456194393441,0.09772267258377643,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.11559580458614735,0.00044231879668066114,26.650937250477426,8.182012274917481e-16,2.097653208322482
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,4,0,4,0.23537943116250792,0.03075662824737858,0.099911663775742,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.13307021713109124,0.000848392097896972,26.650937250477426,1.0565363201361521e-15,1.189588404514221
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,4,1,4,0.44356969225559106,0.05796049408025927,0.07270779794286134,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.10451279868903797,0.0024670510409296894,26.650937250477426,7.33425001937727e-16,1.4326452449249978
distilbert-base-uncased,10,factual_deep,currency,correct,2,state_pca,8,0,8,0.8210245992834465,0.1072818820973349,0.023386409925785483,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.31526916240854286,0.001671988908621188,26.650937250477426,6.023983068713283e-15,9.105009271846438
distilbert-base-uncased,10,factual_deep,currency,correct,2,delta_pca,8,0,8,0.5362451747264793,0.07007024108714888,0.06059805093597162,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.29592268638518604,0.0023840380898887577,26.650937250477426,1.6590777789236517e-15,2.9137035655584893
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,8,0,8,0.861369115119429,0.11255363107412247,0.018114660948998124,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.2134244375430936,0.0020316670982817,26.650937250477426,4.530948950324242e-15,7.5509203408520955
distilbert-base-uncased,10,factual_deep,currency,correct,2,random,8,1,8,0.8514541178706716,0.1112580553182134,0.01941023670490711,2.4200555217286115,0.13066829202312047,1.3814014977498812,0.20559039814220958,0.002182083388812952,26.650937250477426,3.635768524850865e-15,3.581461927108946
distilbert-base-uncased,11,factual_simple,math,error,2,state_pca,1,0,1,0.701447349414492,1.1671058229125206,0.4967479558304169,1.6309437730900096,1.6638537787429397,1.065588101861055,0.11752594691277098,0.13716521698520254,23.536193759115076,3.642919299551295e-16,3.1512890356973693
distilbert-base-uncased,11,factual_simple,math,error,2,delta_pca,1,0,1,0.7021936731454145,1.1683475964723815,0.49550618227055643,1.6309437730900096,1.6638537787429397,1.065588101861055,0.09386227265444415,0.109663760655255,23.536193759115076,4.128641872824801e-16,3.5280968788593112
distilbert-base-uncased,11,factual_simple,math,error,2,random,1,0,1,0.03500979325062413,0.05825117679305997,1.605602601949878,1.6309437730900096,1.6638537787429397,1.065588101861055,0.027342156703471888,0.0015927128040374898,23.536193759115076,1.1102230246251565e-16,1.4596071015605117
distilbert-base-uncased,11,factual_simple,math,error,2,random,1,1,1,0.3809592531947567,0.6338604929751837,1.0299932857677538,1.6309437730900096,1.6638537787429397,1.065588101861055,0.04464108582550321,0.028296220668300967,23.536193759115076,4.579669976578771e-16,3.768161146383626
distilbert-base-uncased,11,factual_simple,math,error,2,state_pca,4,0,4,0.8697476513609349,1.447132916269687,0.21672086247325006,1.6309437730900096,1.6638537787429397,1.065588101861055,0.15767508843677397,0.15590321838626625,23.536193759115076,2.5740958375068025e-15,5.520452184475766
distilbert-base-uncased,11,factual_simple,math,error,2,delta_pca,4,0,4,0.8182375502935167,1.3614276399652327,0.30242613877770486,1.6309437730900096,1.6638537787429397,1.065588101861055,0.19994024521236997,0.15354979677318348,23.536193759115076,1.422320924961857e-15,4.2143250677339115
