split,fold,budget,policy,cluster_id,example_id,model,task,layer,route_family,subspace_dim,rho,entropy,varentropy,confidence,projected_gradient_norm,unit_fisher_output_energy,jacobian_norm,safe_movement,safe_varentropy_movement,abs_delta_entropy,abs_delta_varentropy,drift,top1_preserved,topk_jaccard,applied_fisher_energy,regret_vs_oracle
leave_one_model_out,distilgpt2,0.2,shuffled_rho,distilgpt2::factual_error_prompt::9,distilgpt2::factual_error_prompt::9::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,3.0,random,4.0,0.9905809128349146,0.629446879402975,0.789004668130763,0.8021057838225364,209.27170565847396,1.0,14.60200987552403,0.0,0.0,0.0287644226502339,0.002885975901498,0.0002545669337334,1.0,1.0,0.0025,0.4773662551440329
leave_one_task_out,decoder_qa_completion,0.2,rho_shuffled_within_fisher_bin,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.01,distilgpt2,decoder_qa_completion,1.0,state_pca,4.0,0.9602559651763763,0.1508182356030915,0.6042725694185932,0.9738372098692072,265.0256056321066,1.0,17.041413196756146,0.0,1.0,0.0075828171146817,0.0249467157362816,1.6092703611738366e-05,1.0,1.0,0.0001,0.5061728395061729
leave_one_route_family_out,delta_pca,0.3,highest_entropy,microsoft/phi-2::decoder_qa_completion::15,microsoft/phi-2::decoder_qa_completion::15::same_fisher_output_energy::0.1,microsoft/phi-2,decoder_qa_completion,8.0,delta_pca,1.0,0.0029763135983231,1.4871387867607508,0.9927763988703144,0.532313185025121,13.344468118648503,1.0,6.054998556951949,0.0,0.0,0.0033584717432988,0.0183819313958278,0.0011651579628434,1.0,1.0,0.01,0.3100137174211248
leave_one_route_family_out,delta_pca,0.2,gradient_only_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,1.0,delta_pca,1.0,0.7516442819341094,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,1.0,1.0,0.0274103628819128,0.0463386503255938,0.000248502078466,1.0,1.0,0.0025,0.4279835390946502
leave_one_task_out,factual_error_prompt,0.3,highest_jacobian_norm,distilgpt2::factual_error_prompt::10,distilgpt2::factual_error_prompt::10::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,1.0,delta_pca,2.0,0.9112217922032776,1.6619487788556428,0.702305993081198,0.4240781428477246,45.80777416077087,1.0,18.41323214894124,0.0,0.0,0.019322792474401,0.0472437864909008,0.0056001128103719,1.0,1.0,0.04,0.2983539094650205
grouped_example_5fold,fold_1,0.2,random,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,decoder_qa_completion,12.0,random,2.0,0.4963897963154058,1.1399102583525575,0.3126517788251014,0.4487202472000466,170.5635178490918,1.0,19.56835576818633,0.0,0.0,0.0644176790154684,0.0064386204245737,0.005276472385589,1.0,1.0,0.04,0.5102880658436214
grouped_example_5fold,fold_3,0.1,highest_varentropy,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,random,4.0,0.9056581557103612,0.7639932832112979,1.3426784070814066,0.8050287415937908,111.7295857494868,1.0,18.745507325358684,0.0,1.0,0.0047784998910557,0.0267821845669469,8.144280209419828e-05,1.0,1.0,0.000625,0.825503355704698
grouped_example_5fold,fold_4,0.3,highest_fisher_output_energy,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,ambiguous_prompt,6.0,state_pca,1.0,0.8359386008551881,1.0977555347492918,1.1212057488948388,0.6531483852094707,102.03932168041412,1.0,21.944684443842757,0.0,0.0,0.1064642021148631,0.0404582282222567,0.0015474375201202,1.0,1.0,0.01,0.2451499118165784
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,random,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,ambiguous_prompt,12.0,random,2.0,0.979896362266009,0.5173034105947492,0.959923021656798,0.8644569090562201,142.10569489560055,1.0,17.921022600056737,0.0,0.0,0.1007701956042712,0.0102455899480722,0.0014648943632534,1.0,1.0,0.01,0.3031550068587105
leave_one_route_family_out,random,0.3,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,random,4.0,0.8664242197484855,0.3487645796461582,1.0222661537605455,0.9269200565062092,148.73107903648267,1.0,20.17763001405088,0.0,0.0,0.0179191203969858,0.0086885918560764,0.0002952241544346,1.0,1.0,0.0025,0.2414266117969821
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,oracle,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,decoder_qa_completion,12.0,state_pca,2.0,0.7225472732270283,1.228378306320298,1.1582161636587962,0.6220414450842728,49.84272244384788,1.0,16.488020158237696,1.0,1.0,0.0202724815772228,0.020409709015049,8.458288932995293e-05,1.0,1.0,0.000625,0.0
leave_one_model_out,distilgpt2,0.3,highest_entropy,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,4.0,delta_pca,2.0,0.0628148472704014,1.309874047431723,0.4724423409257658,0.3971364413045217,76.36033327762033,1.0,11.381401996527869,0.0,0.0,0.0044740477851701,0.0028772705935778,6.957568419127251e-05,1.0,1.0,0.000625,0.3415637860082304
leave_one_route_family_out,random,0.1,shuffled_rho,Qwen/Qwen2.5-0.5B::factual_error_prompt::10,Qwen/Qwen2.5-0.5B::factual_error_prompt::10::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,random,4.0,0.9857972621000144,0.0475906275162775,0.2383570005848722,0.993025197225958,127.88672555199966,1.0,9.631278138222372,0.0,1.0,0.0098312611530634,0.0397663151458177,6.400011241041695e-05,1.0,1.0,0.000625,0.8806584362139918
leave_one_model_out,microsoft__phi-2,0.2,rho_shuffled_within_fisher_bin,microsoft/phi-2::factual_error_prompt::8,microsoft/phi-2::factual_error_prompt::8::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,16.0,state_pca,4.0,0.814312823113747,0.9579993833550424,0.9587229758570078,0.6957567333032456,30.52771082237086,1.0,5.632551144182468,0.0,1.0,0.0070426855652404,0.0101070869068152,8.290421729756836e-05,1.0,1.0,0.000625,0.419753086419753
leave_one_route_family_out,delta_pca,0.3,gradient_plus_rho_learned,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,1.0,delta_pca,2.0,0.990057008185164,0.036320420622735,0.1760051800174316,0.9944767725492832,479.9047500798524,1.0,20.44183336783892,0.0,1.0,0.0044257669922043,0.0164292956748706,1.3570168712881633e-05,1.0,1.0,0.0001,0.2126200274348422
leave_one_model_out,distilgpt2,0.1,within_example_shuffled_rho,distilgpt2::decoder_completion::17,distilgpt2::decoder_completion::17::same_fisher_output_energy::0.2,distilgpt2,decoder_completion,4.0,state_pca,2.0,0.5933857586336004,1.1259628346548236,0.6533874225400037,0.5408388623568041,65.9063894805751,1.0,8.742186109049408,0.0,0.0,0.0813686829472706,0.0383359238184767,0.0055332602164492,1.0,1.0,0.04,0.8641975308641976
grouped_example_5fold,fold_1,0.2,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,random,4.0,0.9255020884661778,0.4271944116589604,0.8873972281069088,0.8926777360431607,83.12826208598628,1.0,8.77690832781804,0.0,0.0,0.0086431855776881,0.0016035890019612,1.4365114052720516e-05,1.0,1.0,0.0001,0.5020576131687243
leave_one_task_out,decoder_qa_completion,0.3,highest_fisher_output_energy,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,4.0,state_pca,2.0,0.1610894983719857,1.4635814511310268,0.6370574766549987,0.374330915719381,36.99925320517324,1.0,8.069033115489093,0.0,0.0,0.0122427275335887,0.0142948912230141,0.0003552922107917,1.0,1.0,0.0025,0.3024691358024691
leave_one_task_out,masked_factual_cloze,0.3,within_example_shuffled_rho,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,random,4.0,0.982679730703201,0.3963803618971658,0.8711963470280053,0.9035260739158328,151.1415635845453,1.0,17.035561829344903,1.0,1.0,0.0214356084472697,0.0109490706371471,7.854693995671061e-05,1.0,1.0,0.000625,0.228395061728395
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,random,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,state_pca,4.0,0.4517334034269067,1.4600553679422816,0.5792639515277451,0.3960927006513046,74.93362717703815,1.0,22.41969724825589,0.0,0.0,1.961088685487056e-05,0.0029208873595356,8.018423085486307e-05,1.0,1.0,0.000625,0.3031550068587105
leave_one_route_family_out,state_pca,0.2,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,decoder_completion,6.0,state_pca,2.0,0.7972683552751809,1.3993458149325202,0.7033255196905019,0.4617988904410938,71.2541323308808,1.0,19.140695011582874,0.0,0.0,0.0029694314063251,0.0090532346243934,1.0006449800224531e-05,1.0,1.0,0.0001,0.5493827160493827
grouped_example_5fold,fold_2,0.1,gradient_plus_rho_learned,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.01,distilgpt2,decoder_qa_completion,1.0,delta_pca,4.0,0.9932409244915308,0.1508182356030915,0.6042725694185932,0.9738372098692072,265.0256056321066,1.0,17.041413196756146,0.0,1.0,0.0059865749379665,0.0143816178136678,1.1317242172248076e-05,1.0,1.0,0.0001,0.8442622950819672
grouped_example_5fold,fold_2,0.3,highest_varentropy,distilgpt2::ambiguous_prompt::5,distilgpt2::ambiguous_prompt::5::same_fisher_output_energy::0.1,distilgpt2,ambiguous_prompt,3.0,state_pca,4.0,0.9086768869001566,0.3135679942928305,1.0610919303994168,0.941007769333024,184.63971874393852,1.0,15.78177311935306,0.0,0.0,0.09524735152763,0.164412515770854,0.0017520045399044,1.0,1.0,0.01,0.3041095890410958
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,rho_only,Qwen/Qwen2.5-0.5B::factual_error_prompt::10,Qwen/Qwen2.5-0.5B::factual_error_prompt::10::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,state_pca,4.0,0.98496057313618,0.0475906275162775,0.2383570005848722,0.993025197225958,127.88672555199966,1.0,9.631278138222372,0.0,0.0,0.3149168839472172,0.58496159892425,0.0222458751401301,1.0,1.0,0.04,0.4588477366255145
leave_one_task_out,ambiguous_prompt,0.3,highest_gradient_norm,distilgpt2::ambiguous_prompt::5,distilgpt2::ambiguous_prompt::5::same_fisher_output_energy::0.1,distilgpt2,ambiguous_prompt,1.0,delta_pca,2.0,0.7333785474897999,0.1733749775285795,0.7263111265517137,0.9713230249489818,277.0197985313675,1.0,20.12643306297755,0.0,0.0,0.1126203616245449,0.3098394778283984,0.0023765840713052,1.0,0.5,0.01,0.2839506172839506
leave_one_task_out,masked_factual_cloze,0.2,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,masked_factual_cloze,18.0,state_pca,1.0,0.0734187293689356,0.714124531016144,0.1431617035240243,0.5595456747134594,105.11278908919176,1.0,9.236054342067508,0.0,0.0,0.0040362806225781,0.0143473063429147,0.0003190027415821,1.0,1.0,0.0025,0.404320987654321
leave_one_model_out,microsoft__phi-2,0.3,within_example_shuffled_rho,microsoft/phi-2::ambiguous_prompt::7,microsoft/phi-2::ambiguous_prompt::7::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,16.0,random,4.0,0.8774516038331625,0.7750963521711851,1.3055026666430232,0.7970740743081589,25.424246458684987,1.0,4.979035920855262,0.0,0.0,0.0037597621549034,0.004178387104802,1.0931059007329997e-05,1.0,1.0,0.0001,0.2441700960219478
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,delta_pca,4.0,0.9733471144290028,0.9396033196561722,1.3277855445731204,0.7350649960157857,99.57991769336677,1.0,23.027843163594124,0.0,0.0,0.0332779761688751,0.0168132297784227,0.0002579411573241,1.0,1.0,0.0025,0.9094650205761317
leave_one_task_out,decoder_qa_completion,0.3,highest_entropy,microsoft/phi-2::decoder_qa_completion::15,microsoft/phi-2::decoder_qa_completion::15::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,8.0,random,2.0,0.4963363461748113,1.4871387867607508,0.9927763988703144,0.532313185025121,13.344468118648503,1.0,6.054998556951949,0.0,1.0,0.007651689424005,0.0147698204635779,1.4250980022646417e-05,1.0,1.0,0.0001,0.3539094650205762
grouped_example_5fold,fold_3,0.3,highest_entropy,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,state_pca,1.0,0.1012738235705407,1.4600553679422816,0.5792639515277451,0.3960927006513046,74.93362717703815,1.0,22.41969724825589,0.0,0.0,0.0383956659011284,0.0643179017120474,0.0053419400529531,1.0,0.5,0.04,0.3228699551569507
grouped_example_5fold,fold_1,0.2,shuffled_rho,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,decoder_qa_completion,12.0,random,2.0,0.908028927608014,1.228378306320298,1.1582161636587962,0.6220414450842728,49.84272244384788,1.0,16.488020158237696,1.0,1.0,0.0256179810017813,0.0264837718689943,7.965233985989298e-05,1.0,1.0,0.000625,0.4897119341563786
leave_one_model_out,microsoft__phi-2,0.3,gradient_only_learned,microsoft/phi-2::decoder_qa_completion::13,microsoft/phi-2::decoder_qa_completion::13::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,24.0,state_pca,4.0,0.980218026175837,0.1009211745217371,0.4797565230653495,0.9847437144478168,31.88702910453478,1.0,3.5102805649945243,0.0,1.0,0.0057508931179227,0.019383345896123,1.2188941613009784e-05,1.0,1.0,0.0001,0.2112482853223594
leave_one_route_family_out,state_pca,0.2,rho_shuffled_within_gradient_bin,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,state_pca,4.0,0.997381465062678,0.1629948798931437,0.4954170463527376,0.9655989129943868,157.0395604390429,1.0,17.913628530644953,0.0,0.0,0.272055019631908,0.5146208753605661,0.0118727986304764,1.0,1.0,0.04,0.5288065843621399
grouped_example_5fold,fold_0,0.1,controls_only_learned,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,state_pca,2.0,0.5650179454940589,0.3487645796461582,1.0222661537605455,0.9269200565062092,148.73107903648267,1.0,20.17763001405088,1.0,1.0,0.0201814547182349,0.0460430648156777,8.531436684062121e-05,1.0,1.0,0.000625,0.8926174496644296
leave_one_model_out,distilgpt2,0.2,highest_entropy,distilgpt2::decoder_qa_completion::12,distilgpt2::decoder_qa_completion::12::same_fisher_output_energy::0.1,distilgpt2,decoder_qa_completion,1.0,delta_pca,4.0,0.3480255205159651,1.8119333901312211,0.4014413205690447,0.2451969701530656,30.76934853684677,1.0,18.64437905060983,0.0,0.0,0.0136545063705779,0.0229995151881617,0.0011660767013823,1.0,1.0,0.01,0.5473251028806585
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_fisher_bin,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,factual_error_prompt,18.0,state_pca,4.0,0.9925487798067146,0.4271944116589604,0.8873972281069088,0.8926777360431607,83.12826208598628,1.0,8.77690832781804,1.0,0.0,0.0159585906609876,0.0050841174557838,6.451543333199899e-05,1.0,1.0,0.000625,0.8395061728395061
leave_one_task_out,ambiguous_prompt,0.2,rho_only,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,ambiguous_prompt,12.0,random,4.0,0.9375887804082907,0.9017486953580328,1.2247876183420423,0.7446152524385268,91.3449964901614,1.0,16.85271673805322,1.0,1.0,0.025122633357531,0.0116852492356258,7.572794134600228e-05,1.0,1.0,0.000625,0.4320987654320988
grouped_example_5fold,fold_2,0.2,shuffled_rho,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.025,distilgpt2,decoder_completion,3.0,delta_pca,2.0,0.8950735748619434,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,1.0,1.0,0.0104951794639717,0.0480024793978679,0.0001223421036586,1.0,1.0,0.000625,0.5720164609053497
grouped_example_5fold,fold_4,0.3,shuffled_rho,microsoft/phi-2::ambiguous_prompt::4,microsoft/phi-2::ambiguous_prompt::4::same_fisher_output_energy::0.1,microsoft/phi-2,ambiguous_prompt,16.0,random,2.0,0.0658791038649931,1.3888144852691282,0.7686715950591065,0.4460417945813345,14.324353181927634,1.0,5.183880544132855,0.0,0.0,0.0140905169989988,0.0675736991190449,0.0012328177866179,1.0,1.0,0.01,0.2716049382716049
leave_one_task_out,decoder_qa_completion,0.3,rho_shuffled_within_varentropy_bin,microsoft/phi-2::decoder_qa_completion::12,microsoft/phi-2::decoder_qa_completion::12::same_fisher_output_energy::0.1,microsoft/phi-2,decoder_qa_completion,24.0,delta_pca,2.0,0.567446648609209,1.1831440245070608,0.7007166582926965,0.5484433411172852,15.878513382037074,1.0,2.960915770208752,0.0,0.0,0.0461975697765493,0.0093101268162629,0.0013968246648512,1.0,1.0,0.01,0.3168724279835391
leave_one_route_family_out,delta_pca,0.3,highest_fisher_output_energy,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,delta_pca,4.0,0.9733471144290028,0.9396033196561722,1.3277855445731204,0.7350649960157857,99.57991769336677,1.0,23.027843163594124,0.0,0.0,0.0065379664390836,0.0031243212212419,1.0736513496724103e-05,1.0,1.0,0.0001,0.2702331961591221
leave_one_task_out,decoder_qa_completion,0.2,within_example_shuffled_rho,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,1.0,random,2.0,0.9902277524193358,0.1508182356030915,0.6042725694185932,0.9738372098692072,265.0256056321066,1.0,17.041413196756146,0.0,0.0,0.0442790672424667,0.1231203067167178,0.0003723356505545,1.0,1.0,0.0025,0.5092592592592593
leave_one_task_out,factual_error_prompt,0.2,highest_gradient_norm,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,3.0,random,4.0,0.9999848979165796,0.0273947042127547,0.1410002289839833,0.9960399024977188,526.8134024780564,1.0,14.53459841950584,0.0,0.0,0.2559480350871679,0.7116887085880026,0.0152284136960021,1.0,0.5,0.0025,0.5030864197530864
leave_one_model_out,microsoft__phi-2,0.3,rho_shuffled_within_fisher_bin,microsoft/phi-2::masked_factual_cloze::3,microsoft/phi-2::masked_factual_cloze::3::same_fisher_output_energy::0.01,microsoft/phi-2,masked_factual_cloze,24.0,random,2.0,0.569498954721773,1.3285735112551404,0.3986399502510545,0.3699514090042992,18.426431078191055,1.0,3.189146925071369,0.0,0.0,0.0036728896998541,0.004479092471526,1.2518286771120188e-05,1.0,1.0,0.0001,0.2441700960219478
leave_one_route_family_out,delta_pca,0.2,highest_fisher_output_energy,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,ambiguous_prompt,6.0,delta_pca,1.0,0.4847093036989975,1.0977555347492918,1.1212057488948388,0.6531483852094707,102.03932168041412,1.0,21.944684443842757,0.0,0.0,0.1472900080773707,0.1536505644524703,0.0042389907181088,1.0,1.0,0.04,0.4588477366255144
