split,budget,policy,folds,mean_test_n,mean_selected_n,safe_movement_rate,safe_varentropy_movement_rate,mean_abs_delta_entropy,mean_abs_delta_varentropy,mean_output_drift,movement_per_drift,top1_preserved_rate,topk_preservation,failure_rate,regret_vs_oracle,minimal_energy_to_target
grouped_example_5fold,0.2,highest_jacobian_norm,5,1458.0,291.6,0.11874298540965207,0.15520816631927742,0.03876518172549409,0.049174581610946344,0.0016116248838081563,24.084153241248785,0.9646731868954092,0.9535097001763668,0.8812570145903479,0.4825557158890493,0.010728399470899472
grouped_example_5fold,0.2,highest_varentropy,5,1458.0,291.6,0.163566885789108,0.14611725722836835,0.050573860004898386,0.04428457005237413,0.0015279188405479152,33.15171979867086,1.0,0.9409438298327186,0.8364331142108921,0.43773181550959334,0.010728399470899472
grouped_example_5fold,0.2,lowest_confidence,5,1458.0,291.6,0.03989631767409545,0.08427662872107317,0.02038899474224851,0.02909800901493693,0.0013570539243998214,15.043935122825957,0.8609374164929721,0.9671075837742504,0.9601036823259046,0.5614023836246058,0.010728399470899472
grouped_example_5fold,0.2,oracle,5,1458.0,291.6,0.6012987012987013,0.4032280476724921,0.10626218358581925,0.10403080764377848,0.008494331446650896,17.55001405114397,0.9930415263748597,0.9415146170701727,0.39870129870129867,0.0,0.014880739137405808
grouped_example_5fold,0.2,random,5,1458.0,291.6,0.11348939126716903,0.15287798621131954,0.04428513333803757,0.05662477319841164,0.0026070695887463937,19.32065477635842,0.9614611725722837,0.9530361819250708,0.8865106087328309,0.4878093100315323,0.010253806717973385
grouped_example_5fold,0.2,rho_only,5,1458.0,291.6,0.16204906204906205,0.1989738656405323,0.05943919375880219,0.07550065755943355,0.005168900045228015,18.668154530767627,0.9786489230933675,0.9322740633851744,0.8379509379509379,0.4392496392496392,0.010728399470899472
grouped_example_5fold,0.2,rho_shuffled_within_entropy_bin,5,1458.0,291.6,0.1538453316231094,0.20872748650526426,0.05683000409295693,0.0712253788772342,0.00509877755691135,17.18453935768118,0.9801614023836246,0.9295804606915719,0.8461546683768907,0.4474533696755919,0.010714493346160014
grouped_example_5fold,0.2,rho_shuffled_within_fisher_bin,5,1458.0,291.6,0.12788733899845012,0.16438458660680882,0.04337419429411506,0.05762451160990144,0.0020984822118754465,21.417184814105887,0.9601624712735823,0.9474843674843674,0.8721126610015499,0.47341136230025116,0.010489424001924003
grouped_example_5fold,0.2,rho_shuffled_within_gradient_bin,5,1458.0,291.6,0.12915931804820693,0.18752070974293195,0.05608319582299841,0.07197263512019081,0.005269618545268701,16.21612826585575,0.9699267810378922,0.9329977018865907,0.8708406819517931,0.4721393832504944,0.01101797498797499
grouped_example_5fold,0.2,rho_shuffled_within_varentropy_bin,5,1458.0,291.6,0.11329164662497995,0.1688525466303244,0.046927825451654546,0.0583230874022518,0.0036007269601831147,16.91129463528709,0.9504890171556838,0.949284912618246,0.8867083533750201,0.48800705467372135,0.010078684463684467
