split,budget,contrast,metric,policy,control,delta_policy_minus_control
leave_one_task_out,0.2,rho_only_vs_random,topk_preservation,0.9353086419753087,0.9567283950617285,-0.021419753086419746
leave_one_task_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16049382716049382,0.059259259259259255,0.10123456790123456
leave_one_task_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,19.508375999679718,17.929516293514997,1.578859706164721
leave_one_task_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.43086419753086425,0.5320987654320988,-0.10123456790123453
leave_one_task_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9353086419753087,0.9663580246913581,-0.0310493827160494
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16049382716049382,0.12777777777777777,0.03271604938271605
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,19.508375999679718,26.089445950454042,-6.581069950774324
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.43086419753086425,0.46358024691358024,-0.032716049382715995
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9353086419753087,0.9663580246913581,-0.0310493827160494
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18847736625514402,0.17366255144032922,0.014814814814814808
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,21.127228937181815,19.697978957921983,1.4292499792598328
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.205761316872428,0.22057613168724277,-0.01481481481481478
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9164609053497943,0.9096296296296297,0.00683127572016462
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16131687242798354,0.139917695473251,0.021399176954732535
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,19.535238976086656,17.158300846894683,2.3769381291919736
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.23292181069958845,0.254320987654321,-0.021399176954732535
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9361728395061728,0.92559670781893,0.010576131687242807
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1633744855967078,0.12633744855967077,0.037037037037037035
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,20.043239088378854,19.012618269405714,1.0306208189731407
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.2308641975308642,0.2679012345679012,-0.03703703703703701
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9423456790123457,0.9458024691358025,-0.0034567901234567877
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.1633744855967078,0.12469135802469136,0.038683127572016446
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,20.043239088378854,21.915405681258626,-1.872166592879772
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.2308641975308642,0.26954732510288065,-0.038683127572016446
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9423456790123457,0.9560905349794238,-0.013744855967078085
leave_one_task_out,0.3,rho_only_vs_random,safe_movement_rate,0.1633744855967078,0.11934156378600824,0.044032921810699566
leave_one_task_out,0.3,rho_only_vs_random,movement_per_drift,20.043239088378854,21.16162588119374,-1.118386792814885
leave_one_task_out,0.3,rho_only_vs_random,regret_vs_oracle,0.2308641975308642,0.2748971193415638,-0.04403292181069959
leave_one_task_out,0.3,rho_only_vs_random,topk_preservation,0.9423456790123457,0.9564197530864197,-0.014074074074074017
leave_one_task_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.1633744855967078,0.0757201646090535,0.08765432098765431
leave_one_task_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,20.043239088378854,19.45383467480171,0.5894044135771459
leave_one_task_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.2308641975308642,0.31851851851851853,-0.08765432098765433
leave_one_task_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9423456790123457,0.9728395061728395,-0.03049382716049387
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1633744855967078,0.13127572016460906,0.03209876543209875
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,20.043239088378854,21.85383774476541,-1.8105986563865564
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.2308641975308642,0.26296296296296295,-0.03209876543209875
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9423456790123457,0.9621399176954732,-0.019794238683127574
